	Achieve	Affect	Anger	Anx	Article	Assent	Body	Cause	Certain	Cogmech	Comm	Death	Discrep	Down	Eating	Excl	Family	Feel	Fillers	Friends	Future	Groom	Hear	Home	Humans	I	Incl	Inhib	Insight	Job	Leisure	Metaph	Money	Motion	Music	Negate	Negemo	Nonfl	Number	Occup	Optim	Other	Othref	Past	Physcal	Posemo	Posfeel	Preps	Present	Pronoun	Relig	Sad	School	See	Self	Senses	Sexual	Sleep	Social	Space	Sports	Swear	TV	Tentat	Time	Up	We	You
0	0.0023728813559322033	0.04926553672316384	0.0021468926553672315	0.0014689265536723163	0.04745762711864407	0.001016949152542373	0.01401129943502825	0.0062146892655367235	0.015819209039548022	0.06169491525423729	0.00983050847457627	0.0005649717514124294	0.02655367231638418	0.0014689265536723163	0.0021468926553672315	0.02824858757062147	0.001694915254237288	0.00711864406779661	0.0	0.0021468926553672315	0.01423728813559322	0.00022598870056497175	0.011073446327683615	0.0014689265536723163	0.000903954802259887	0.11073446327683616	0.061468926553672316	0.00011299435028248587	0.025310734463276835	0.0013559322033898306	0.0039548022598870055	0.001016949152542373	0.001016949152542373	0.032994350282485874	0.0011299435028248588	0.01401129943502825	0.01807909604519774	0.00011299435028248587	0.002033898305084746	0.0039548022598870055	0.004632768361581921	0.008587570621468926	0.0592090395480226	0.025084745762711864	0.02666666666666667	0.030734463276836158	0.01774011299435028	0.09525423728813559	0.17581920903954804	0.18621468926553672	0.0004519774011299435	0.00847457627118644	0.00022598870056497175	0.01096045197740113	0.11502824858757062	0.029717514124293784	0.0062146892655367235	0.005084745762711864	0.09016949152542372	0.03401129943502825	0.0007909604519774011	0.0005649717514124294	0.0	0.007909604519774011	0.06836158192090395	0.006327683615819209	0.004067796610169492	0.04384180790960452
1	0.0012317109584950733	0.04083308450283667	0.0028366676619886533	0.0021648253209913407	0.04885786802030457	0.003359211704986563	0.009331143624962675	0.005262765004478949	0.016161540758435355	0.060951030158256196	0.012055837563451776	0.0007838160644968648	0.029486413854882054	0.0006345177664974619	0.002202149895491191	0.04258733950432965	0.0030232905344879067	0.004814870110480741	7.464914899970141e-05	0.0014183338309943267	0.013100925649447596	0.000373245744998507	0.011645267243953419	0.0025753956404896985	0.004031054045983876	0.0721484025082114	0.06722155867423112	0.0009331143624962676	0.020416542251418333	0.0008584652134965661	0.009741713944461033	0.0025753956404896985	0.0017169304269931322	0.026089877575395642	0.005785309047476859	0.013436846819946252	0.02011794565541953	0.00014929829799940282	0.005188115855479247	0.003135264257987459	0.002762018512988952	0.010488205434458046	0.06255598686174978	0.027918781725888325	0.017243953418931025	0.020453866825918186	0.008472678411466109	0.07808300985368767	0.15373992236488504	0.1489250522544043	0.0017915795759928337	0.00906987160346372	0.0010450880859958196	0.008547327560465811	0.07599283368169603	0.025940579277396236	0.0036951328754852193	0.003247237981487011	0.09110928635413557	0.023178560764407285	0.001007763511495969	0.00014929829799940282	0.00014929829799940282	0.014519259480441924	0.06113765303075545	0.008957897879964169	0.003396536279486414	0.04322185727082711
2	0.0029168459809687753	0.046717352842729404	0.0024864916559078085	0.002247405919762827	0.04222254100320375	0.0037297374838617127	0.012480275426768038	0.0029646631281977716	0.014345144168698896	0.06254482857552718	0.008846172237364319	0.001195428680724908	0.0324678429684885	0.00014345144168698896	0.0020083201836178454	0.03662793477741118	0.0017692344474728638	0.007076937789891455	0.0	0.00023908573614498158	0.01597092717448477	0.00033472003060297425	0.008224549323387367	0.002103954478075838	0.0032037488643427534	0.08387127623965954	0.055754793669009706	0.0008607086501219337	0.01869650456653756	0.0010997943862669152	0.010567589537608186	0.004925166164586621	0.003299383158800746	0.029790082723664707	0.0056902405202505614	0.012049921101707071	0.02347821928943719	0.00019126858891598529	0.0034428346004877347	0.004686080428441639	0.0036819203366327165	0.015540572849423803	0.064983503084206	0.018457418830392577	0.02156553340027734	0.022760962081002246	0.008798355090135322	0.07301678381867738	0.1611437861617176	0.16056998039496964	0.0037297374838617127	0.011141395304356143	0.0006694400612059485	0.010089418065318222	0.08755319657629226	0.025916893798116004	0.00454262898675465	0.003777554631090709	0.09333907139100081	0.021756801989193324	0.001673600153014871	0.00014345144168698896	0.00023908573614498158	0.014584229904843878	0.055754793669009706	0.009228709415196289	0.003299383158800746	0.04260507818103572
3	0.0019842582181361203	0.019710298300152126	0.0013228388120907467	6.614194060453734e-05	0.014485084992393676	0.0007937032872544481	0.0060189165950128975	0.001190554930881672	0.008730736159798929	0.018652027250479528	0.003571664792645016	0.0	0.009259871684635226	0.0013228388120907467	0.0011244129902771348	0.01838745948806138	0.0017196904557179708	0.0030425292678087175	0.0	0.0019842582181361203	0.004696077782922151	0.0	0.0026456776241814933	0.0015874065745088962	0.0031748131490177923	0.0357827898670547	0.027713473113301145	6.614194060453734e-05	0.004365368079899464	0.0008598452278589854	0.003505522852040479	0.00039685164362722404	0.000595277465440836	0.008995303922217078	0.0006614194060453733	0.007143329585290032	0.008069316753753554	0.00019842582181361202	0.0016535485151134334	0.003108671208413255	0.0015874065745088962	0.0006614194060453733	0.020768569349824725	0.012831536477280244	0.010847278259144123	0.011574839605794035	0.0070771876446854955	0.03750248032277267	0.06852305046630068	0.06230570804947417	0.00039685164362722404	0.005291355248362987	0.00026456776241814934	0.0042330841986903895	0.037039486738540905	0.010384284674912363	0.0025795356835769563	0.001388980752695284	0.03842846749123619	0.008333884516171704	0.0006614194060453733	6.614194060453734e-05	0.00019842582181361202	0.009987433031285138	0.030689860440505326	0.0015212646339043587	0.0011244129902771348	0.017263046497784245
4	0.00333889816360601	0.037562604340567615	0.001669449081803005	0.0025041736227045075	0.07429048414023372	0.0	0.007512520868113523	0.0008347245409015025	0.02337228714524207	0.09599332220367279	0.018363939899833055	0.0	0.03171953255425709	0.0	0.00333889816360601	0.045075125208681135	0.001669449081803005	0.005008347245409015	0.0	0.0	0.008347245409015025	0.0	0.017529215358931552	0.004173622704507512	0.00667779632721202	0.0676126878130217	0.05008347245409015	0.0008347245409015025	0.03672787979966611	0.0008347245409015025	0.008347245409015025	0.0008347245409015025	0.0	0.027545909849749584	0.0	0.01335559265442404	0.015025041736227046	0.0	0.00333889816360601	0.005008347245409015	0.001669449081803005	0.005843071786310518	0.07679465776293823	0.028380634390651086	0.015025041736227046	0.020868113522537562	0.007512520868113523	0.07762938230383973	0.19616026711185308	0.1636060100166945	0.0008347245409015025	0.009181969949916527	0.0008347245409015025	0.018363939899833055	0.06844741235392321	0.041736227045075125	0.0025041736227045075	0.00333889816360601	0.11769616026711185	0.01669449081803005	0.0	0.0	0.0	0.034223706176961605	0.0667779632721202	0.011686143572621035	0.0008347245409015025	0.05175292153589316
5	0.0019229346941794245	0.05643073737149619	0.002218770800976259	0.0007395902669920864	0.03128466829376526	0.0017750166407810074	0.008801124177205829	0.005916722135936691	0.02019081428888396	0.06219954145403447	0.014939723393240146	7.395902669920864e-05	0.029657569706382662	0.00022187708009762592	0.00029583610679683456	0.04289623548554101	0.004215664521854893	0.006212558242733526	0.0	0.001848975667480216	0.014865764366540937	7.395902669920864e-05	0.012646993565564677	0.001848975667480216	0.0029583610679683454	0.07736114192737223	0.05790991790548036	0.0003697951334960432	0.018119961541306115	0.00022187708009762592	0.005694845055839065	0.0009614673470897123	0.0017010576140817986	0.028326307225796907	0.0025146069077730936	0.014569928259744102	0.027956512092300864	0.0	0.0059906811626359	0.0025146069077730936	0.004141705495155684	0.006952148509725612	0.06833814067006878	0.03579616892241698	0.019377264995192663	0.02729088085200799	0.01523555950003698	0.08083721618223504	0.15072849641298722	0.15620146438872864	0.0008875083203905037	0.017010576140817985	0.0003697951334960432	0.00872716515050662	0.0813549293691295	0.02780859403890245	0.006434435322831151	0.004141705495155684	0.11766881147844094	0.0239627246505436	0.0011833444271873383	0.0	0.0	0.0239627246505436	0.08209451963612159	0.005768804082538274	0.0031802381480659715	0.05546927002440648
6	0.0	0.03393939393939394	0.0031515151515151517	0.001696969696969697	0.061575757575757575	0.013575757575757576	0.01309090909090909	0.005818181818181818	0.02084848484848485	0.044121212121212124	0.01406060606060606	0.0009696969696969697	0.019878787878787878	0.0009696969696969697	0.0038787878787878787	0.030303030303030304	0.005575757575757576	0.0038787878787878787	0.0	0.0026666666666666666	0.011393939393939394	0.0026666666666666666	0.012606060606060607	0.0019393939393939393	0.002909090909090909	0.05551515151515152	0.057212121212121214	0.0	0.014303030303030304	0.00048484848484848484	0.018424242424242423	0.0009696969696969697	0.001696969696969697	0.03878787878787879	0.007757575757575757	0.012363636363636363	0.013818181818181818	0.00024242424242424242	0.0024242424242424242	0.0007272727272727272	0.0014545454545454545	0.008	0.036848484848484846	0.022060606060606062	0.022303030303030304	0.02012121212121212	0.0048484848484848485	0.09309090909090909	0.14812121212121213	0.09915151515151516	0.0	0.007272727272727273	0.0	0.01309090909090909	0.05915151515151515	0.029575757575757575	0.0024242424242424242	0.0038787878787878787	0.06981818181818182	0.01696969696969697	0.00703030303030303	0.00048484848484848484	0.0	0.012121212121212121	0.0336969696969697	0.016242424242424242	0.0031515151515151517	0.019151515151515152
7	0.0009458500827618822	0.029971624497517144	0.002482856467249941	0.0028966658784582646	0.05734216126743911	0.004611019153464176	0.010227004019862852	0.0030148971388035	0.01602033577677938	0.0445731851501537	0.008217072593993851	0.0011823126034523528	0.023823598959564908	0.000827618822416647	0.0055568692362260586	0.036237881295814615	0.002187278316386853	0.004729250413809411	0.0004138094112083235	0.0012414282336249704	0.006798297469851029	0.0009458500827618822	0.01075904469141641	0.003133128399148735	0.0030740127689761173	0.04433672262946323	0.06863324663040908	0.000650271931898794	0.012473397966422321	0.002305509576732088	0.016375029557815085	0.003783400331047529	0.0017734689051785292	0.02855284937337432	0.00827618822416647	0.011409316623315204	0.013833057460392527	0.0004138094112083235	0.007389453771577205	0.004433672262946323	0.0011231969732797352	0.015074485694017498	0.0455781508630882	0.030444549538898084	0.019094348545755497	0.015961220146606763	0.00425632537242847	0.07897848191061717	0.1360841806573658	0.10185623078742019	0.002601087727595176	0.004138094112083235	0.001300543863797588	0.00727122251123197	0.04871127926223694	0.02329155828801135	0.0022463939465594703	0.0025419720974225587	0.06662331520454008	0.019449042326791205	0.0028375502482856467	0.0002955781508630882	0.0004138094112083235	0.011409316623315204	0.0546228422794987	0.01052258217072594	0.0027193189879404114	0.019449042326791205
8	0.0025558500567966678	0.03715448693676637	0.003502461188943582	0.002745172283226051	0.0797519878833775	0.0008519500189322226	0.009608102991291178	0.004117758424839076	0.010318061340401363	0.05594471790988262	0.009560772434683833	0.002035213934115865	0.020730783794017417	0.0006152972358954941	0.0030764861794774704	0.03445664521014767	0.0034078000757288905	0.003502461188943582	0.0002839833396440742	0.0006626277925028399	0.008188186293070807	0.0001893222264293828	0.011548655812192351	0.003313138962514199	0.004875047330556608	0.06914994320333206	0.06758803483528966	0.0002839833396440742	0.02522718667171526	0.0018458917076864824	0.014293828095418402	0.006862930708065127	0.003360469519121545	0.030480878455130634	0.008614161302536918	0.011785308595229079	0.02224536160545248	9.46611132146914e-05	0.003360469519121545	0.005537675123059447	0.0014672472548277167	0.020541461567588036	0.051732298371828855	0.026505111700113593	0.019310867095797046	0.01453048087845513	0.00473305566073457	0.08027262400605831	0.17640098447557742	0.136501325255585	0.004827716773949262	0.00979742521772056	0.001135933358576297	0.014388489208633094	0.0732203710715638	0.029581597879591064	0.0034078000757288905	0.003833775085195002	0.07733812949640288	0.023570617190458158	0.001751230594471791	0.0004259750094661113	0.0007572889057175312	0.01012873911397198	0.046241953805376754	0.009513441878076486	0.003786444528587656	0.021772056039379022
9	0.0006313131313131314	0.05113636363636364	0.0012626262626262627	0.001893939393939394	0.036616161616161616	0.004419191919191919	0.004419191919191919	0.010101010101010102	0.022095959595959596	0.054924242424242424	0.010101010101010102	0.0	0.01893939393939394	0.0	0.0006313131313131314	0.047979797979797977	0.005050505050505051	0.007575757575757576	0.0	0.006944444444444444	0.010732323232323232	0.0	0.011363636363636364	0.0025252525252525255	0.0012626262626262627	0.06881313131313131	0.05618686868686869	0.0	0.016414141414141416	0.001893939393939394	0.003787878787878788	0.0006313131313131314	0.0031565656565656565	0.02904040404040404	0.0	0.017676767676767676	0.020833333333333332	0.0006313131313131314	0.008838383838383838	0.004419191919191919	0.0006313131313131314	0.003787878787878788	0.041666666666666664	0.058712121212121215	0.00946969696969697	0.027146464646464648	0.013257575757575758	0.08270202020202021	0.13762626262626262	0.1268939393939394	0.0006313131313131314	0.011994949494949494	0.001893939393939394	0.007575757575757576	0.07512626262626262	0.026515151515151516	0.003787878787878788	0.0006313131313131314	0.08080808080808081	0.017676767676767676	0.0006313131313131314	0.0	0.0	0.01452020202020202	0.09027777777777778	0.006313131313131313	0.006313131313131313	0.025252525252525252
10	0.0011870520020088571	0.0364333652924257	0.0023741040040177143	0.0030589416974843627	0.05697849609642515	0.0008218052321599781	0.013331507099484089	0.003743779390951011	0.009633383554764188	0.053097749166780804	0.009542071862301969	0.0006848376934666484	0.02081906588138611	0.0012327078482399672	0.0022827923115554946	0.03707254713966123	0.005706980778888737	0.0036981235447199013	0.0	0.0014609870793955166	0.008218052321599782	0.00031959092361776926	0.010181253709537506	0.00424599369949322	0.004611240469342099	0.0701730356572159	0.06706843811350044	0.0009587727708533077	0.018079715107519517	0.0006391818472355385	0.010729123864310824	0.004976487239190979	0.0023284481577866044	0.027758754508514814	0.0028763183125599234	0.012235766789937451	0.01702963064420399	0.0005478701547733187	0.004611240469342099	0.0031045975437154726	0.003561156006026572	0.01734922156782176	0.05958087933159841	0.0336940145185591	0.023147514039172715	0.019038487878372826	0.006437474318586495	0.08546774414463772	0.13970688946719628	0.1411678765465918	0.00429164954572433	0.007487558781902022	0.0012327078482399672	0.009679039400995298	0.07327763320093138	0.02456284527233712	0.004109026160799891	0.005341734009039857	0.091813906770762	0.02474546865726156	0.002967630005022143	4.5655846231109894e-05	0.00031959092361776926	0.01237273432863078	0.06067661964114505	0.014518559101492946	0.002602383235173264	0.03378532621102132
11	0.0019170145693107267	0.042642924086223055	0.0016614126267359632	0.0016614126267359632	0.048308767146630315	0.0019170145693107267	0.013163500042600324	0.006049245974269405	0.01627332367725995	0.0587032461446707	0.008733066371304422	0.00025560194257476357	0.025134191019851752	0.0009372071227741331	0.0007668058277242907	0.03655107778819119	0.0003834029138621453	0.008988668313879185	0.00025560194257476357	0.0006816051801993695	0.008988668313879185	0.00012780097128738178	0.00937207122774133	0.0025986197495100963	0.001789213598023345	0.07582857629717986	0.059044048734770385	0.00029820226633722415	0.01738093209508392	0.0005538042089119877	0.0051972394990201926	0.0017040129504984239	0.0016188123029735027	0.029820226633722417	0.0013206100366362785	0.00996847576041578	0.016699326914884554	0.0006390048564369089	0.0028968220158473203	0.0026838203970350177	0.004217432052483599	0.006603050183181392	0.06816051801993696	0.019723949902019255	0.02147056317628014	0.025645394905001277	0.013333901337650167	0.07940700349322655	0.1503791428814859	0.15659879015080513	0.0014484110079236601	0.008903467666354265	0.00025560194257476357	0.01065008094061515	0.07885319928431456	0.029181221777285507	0.0047712362613955865	0.0036210275198091503	0.09014228508136662	0.030288830195109483	0.0011502087415864361	4.260032376246059e-05	0.00025560194257476357	0.014398909431711682	0.0615148675129931	0.007668058277242907	0.0028968220158473203	0.05414501150208741
12	0.002065921682787116	0.044699032773030334	0.004601371020753122	0.001314677434500892	0.04939430932481923	0.0028171659310733403	0.008075875669076908	0.005446520800075124	0.020847027889942717	0.05700065733871725	0.011644285848436473	0.0009390553103577801	0.025636209972767394	0.000751244248286224	0.0046952765517889	0.03577800732463142	0.003662315710395342	0.0046952765517889	0.0	0.004037937834538454	0.011456474786364917	0.000375622124143112	0.0071368203587191285	0.004037937834538454	0.004131843365574232	0.07503051929758663	0.05587379096628792	0.000751244248286224	0.019062822800262936	0.0021598272138228943	0.009860080758756691	0.0021598272138228943	0.0035684101793595643	0.02742041506244718	0.002065921682787116	0.01746642877265471	0.024791060193445395	9.3905531035778e-05	0.004976993144896235	0.004883087613860457	0.0021598272138228943	0.015870034745046484	0.05268100291107146	0.03634144051084609	0.01699690111747582	0.019156728331298712	0.008169781200112686	0.0828246783735562	0.16208094656775285	0.14198516292609634	0.0012207719034651142	0.011832096910508029	0.000657338717250446	0.007042914827683351	0.07531223589069397	0.02065921682787116	0.0025354493379660063	0.003662315710395342	0.08038313456662598	0.02779603718659029	0.002253732744858672	9.3905531035778e-05	0.00046952765517889006	0.018029861958869377	0.04958212038689079	0.010517419476007137	0.000281716593107334	0.02882899802798385
13	0.0	0.03224276908487435	0.013750592697961118	0.0	0.028923660502607872	0.00474158368895211	0.007586533902323376	0.002370791844476055	0.01469890943575154	0.028923660502607872	0.00995732574679943	0.0	0.012802275960170697	0.0	0.001422475106685633	0.028923660502607872	0.00995732574679943	0.004267425320056899	0.001422475106685633	0.0	0.007112375533428165	0.0	0.010431484115694643	0.002844950213371266	0.000474158368895211	0.05547652916073969	0.06164058795637743	0.000474158368895211	0.008060692271218587	0.0	0.012802275960170697	0.0	0.002370791844476055	0.026552868658131817	0.0	0.006164058795637743	0.017543859649122806	0.0	0.00948316737790422	0.001896633475580844	0.0	0.006638217164532954	0.026552868658131817	0.016595542911332386	0.010431484115694643	0.01469890943575154	0.0	0.09151256519677572	0.14841156946420103	0.09009009009009009	0.0	0.001422475106685633	0.001896633475580844	0.010431484115694643	0.056424845898530106	0.025604551920341393	0.0	0.002370791844476055	0.04836415362731152	0.04220009483167378	0.00995732574679943	0.001896633475580844	0.0	0.01469890943575154	0.044096728307254626	0.013276434329065908	0.000948316737790422	0.013750592697961118
14	0.0	0.08667736757624397	0.0	0.012841091492776886	0.02247191011235955	0.0016051364365971107	0.024077046548956663	0.0	0.004815409309791332	0.06581059390048154	0.016051364365971106	0.0032102728731942215	0.030497592295345103	0.0032102728731942215	0.0032102728731942215	0.04333868378812199	0.0	0.004815409309791332	0.0	0.0	0.004815409309791332	0.0	0.011235955056179775	0.0016051364365971107	0.025682182985553772	0.08667736757624397	0.02247191011235955	0.0016051364365971107	0.027287319422150885	0.0	0.009630818619582664	0.0032102728731942215	0.0	0.012841091492776886	0.0	0.0016051364365971107	0.03531300160513644	0.0	0.0016051364365971107	0.0	0.014446227929373997	0.009630818619582664	0.12038523274478331	0.060995184590690206	0.028892455858747994	0.051364365971107544	0.025682182985553772	0.04654895666131621	0.1492776886035313	0.21348314606741572	0.0	0.0016051364365971107	0.0	0.004815409309791332	0.08667736757624397	0.02247191011235955	0.0016051364365971107	0.0	0.1653290529695024	0.004815409309791332	0.0016051364365971107	0.0	0.0	0.038523274478330656	0.08346709470304976	0.006420545746388443	0.0	0.11075441412520064
15	0.0017357762777242044	0.04628736740597879	0.005207328833172613	0.002700096432015429	0.07463837994214079	0.0028929604628736743	0.008678881388621022	0.005978784956605593	0.009257473481195757	0.06210221793635487	0.013307618129218901	0.010221793635486982	0.02854387656702025	0.0	0.0019286403085824494	0.03664416586306654	0.013500482160077145	0.004050144648023143	0.0	0.0013500482160077145	0.008293153326904532	0.0	0.013500482160077145	0.0013500482160077145	0.009257473481195757	0.05130183220829315	0.0553519768563163	0.0021215043394406945	0.020443587270973965	0.0015429122468659595	0.005593056894889103	0.014271938283510125	0.002700096432015429	0.021022179363548697	0.0015429122468659595	0.010221793635486982	0.02622950819672131	0.0	0.004628736740597879	0.003857280617164899	0.004243008678881389	0.010607521697203472	0.0476374156219865	0.05188042430086789	0.013307618129218901	0.020057859209257473	0.007135969141755062	0.0879459980713597	0.15101253616200577	0.10684667309546769	0.004050144648023143	0.007135969141755062	0.0005785920925747348	0.007907425265188043	0.05843780135004822	0.026036644165863067	0.0015429122468659595	0.0023143683702989393	0.08891031822565092	0.016200578592092573	0.0023143683702989393	0.0011571841851494697	0.0003857280617164899	0.008293153326904532	0.05033751205400193	0.010028929604628737	0.006557377049180328	0.024108003857280617
16	0.004433100483610962	0.06824288017195057	0.0022837184309511017	0.0009403546480386889	0.04406233207952714	0.002955400322407308	0.008597528210639442	0.004433100483610962	0.01934443847393874	0.05548092423428264	0.012090274046211715	0.0	0.029285330467490597	0.0	0.0017463729177861365	0.04674905964535196	0.0022837184309511017	0.007254164427727029	0.0	0.001477700161203654	0.013030628694250403	0.0	0.013433637829124127	0.0018807092960773778	0.0037614185921547557	0.07240730789897905	0.06045137023105857	0.00013433637829124128	0.018269747447608814	0.0004030091348737238	0.012224610424502956	0.006985491671144546	0.003492745835572273	0.026061257388500805	0.007119828049435787	0.013164965072541644	0.026732939279957013	0.0	0.00523911875335841	0.00523911875335841	0.0024180548092423426	0.008597528210639442	0.06851155292853305	0.03936055883933369	0.02001612036539495	0.0400322407307899	0.022568511552928532	0.07684040838259	0.1516657710908114	0.15341214400859754	0.006985491671144546	0.017598065556152606	0.0004030091348737238	0.007791509940891994	0.07898979043524987	0.02861364857603439	0.007925846319183236	0.002015045674368619	0.10787211176786674	0.022568511552928532	0.002552391187533584	0.0	0.0	0.013433637829124127	0.07630306286942504	0.00523911875335841	0.005642127888232133	0.04795808704997313
